Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
930	2548	186	fig|1587.865.peg.2548	Serine/threonine exchanger SteT	bi	930	2548	fig|1587.866.peg.2548	100	Serine/threonine exchanger SteT
930	2549	197	fig|1587.865.peg.2549	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	bi	930	2549	fig|1587.866.peg.2549	100	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)
930	2550	68	fig|1587.865.peg.2550	hypothetical protein	bi	930	2550	fig|1587.866.peg.2550	100	hypothetical protein
930	2551	79	fig|1587.865.peg.2551	Mobile element protein	uni	930	2534	fig|1587.866.peg.2534	100	Mobile element protein
930	2552	454	fig|1587.865.peg.2552	Hemolysins and related proteins containing CBS domains	bi	930	2552	fig|1587.866.peg.2552	100	Hemolysins and related proteins containing CBS domains
930	2553	72	fig|1587.865.peg.2553	Nitroreductase	bi	930	2553	fig|1587.866.peg.2553	100	Nitroreductase
930	2554	44	fig|1587.865.peg.2554	Nitroreductase	bi	930	2554	fig|1587.866.peg.2554	100	Nitroreductase
930	2555	55	fig|1587.865.peg.2555	nitroreductase	bi	930	2555	fig|1587.866.peg.2555	100	nitroreductase
930	2556	48	fig|1587.865.peg.2556	Nitroreductase	bi	930	2556	fig|1587.866.peg.2556	100	Nitroreductase
930	2557	91	fig|1587.865.peg.2557	hypothetical protein	bi	930	2557	fig|1587.866.peg.2557	100	hypothetical protein
930	2558	1053	fig|1587.865.peg.2558	hypothetical protein	uni	930	1624	fig|1587.866.peg.1624	100	hypothetical protein
930	2559	162	fig|1587.865.peg.2559	PTS system, IIA component	bi	930	2559	fig|1587.866.peg.2559	100	PTS system, IIA component
930	2560	107	fig|1587.865.peg.2560	hypothetical protein	bi	930	2560	fig|1587.866.peg.2560	100	hypothetical protein
930	2561	45	fig|1587.865.peg.2561	hypothetical protein	bi	930	2561	fig|1587.866.peg.2561	100	hypothetical protein
930	2562	55	fig|1587.865.peg.2562	Transcriptional regulator, RpiR family	bi	930	2562	fig|1587.866.peg.2562	100	Transcriptional regulator, RpiR family
930	2563	173	fig|1587.865.peg.2563	Transcriptional regulator, RpiR family	bi	930	2563	fig|1587.866.peg.2563	100	Transcriptional regulator, RpiR family
930	2564	218	fig|1587.865.peg.2564	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)	bi	930	2564	fig|1587.866.peg.2564	100	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)
930	2565	133	fig|1587.865.peg.2565	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)	bi	930	2565	fig|1587.866.peg.2565	100	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)
930	2566	252	fig|1587.865.peg.2566	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)	bi	930	2566	fig|1587.866.peg.2566	100	PTS system, maltose-specific IIC component / PTS system, maltose-specific IIB component (EC 2.7.1.208)
930	2567	124	fig|1587.865.peg.2567	Putative hydrolase of the HAD superfamily	bi	930	2567	fig|1587.866.peg.2567	100	Putative hydrolase of the HAD superfamily
930	2568	121	fig|1587.865.peg.2568	bacteriocin production-related histidine kinase	bi	930	2568	fig|1587.866.peg.2568	100	bacteriocin production-related histidine kinase
930	2569	283	fig|1587.865.peg.2569	Predicted esterase of the alpha-beta hydrolase superfamily	bi	930	2569	fig|1587.866.peg.2569	100	Predicted esterase of the alpha-beta hydrolase superfamily
930	2570	800	fig|1587.865.peg.2570	Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)	bi	930	2570	fig|1587.866.peg.2570	100	Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)
930	2571	255	fig|1587.865.peg.2571	Transcriptional repressor GlcR, DeoR family	bi	930	2571	fig|1587.866.peg.2571	100	Transcriptional repressor GlcR, DeoR family
930	2572	122	fig|1587.865.peg.2572	hypothetical protein	bi	930	2572	fig|1587.866.peg.2572	100	hypothetical protein
930	2573	108	fig|1587.865.peg.2573	PaaD-like protein (DUF59) involved in Fe-S cluster assembly	bi	930	2573	fig|1587.866.peg.2573	100	PaaD-like protein (DUF59) involved in Fe-S cluster assembly
930	2574	468	fig|1587.865.peg.2574	Iron-sulfur cluster assembly protein SufB	bi	930	2574	fig|1587.866.peg.2574	100	Iron-sulfur cluster assembly protein SufB
930	2575	154	fig|1587.865.peg.2575	Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2	bi	930	2575	fig|1587.866.peg.2575	100	Putative iron-sulfur cluster assembly scaffold protein for SUF system, SufE2
930	2576	413	fig|1587.865.peg.2576	Cysteine desulfurase (EC 2.8.1.7) => SufS	bi	930	2576	fig|1587.866.peg.2576	100	Cysteine desulfurase (EC 2.8.1.7) => SufS
930	2577	426	fig|1587.865.peg.2577	Iron-sulfur cluster assembly protein SufD	bi	930	2577	fig|1587.866.peg.2577	100	Iron-sulfur cluster assembly protein SufD
930	2578	265	fig|1587.865.peg.2578	Iron-sulfur cluster assembly ATPase protein SufC	bi	930	2578	fig|1587.866.peg.2578	100	Iron-sulfur cluster assembly ATPase protein SufC
930	2579	279	fig|1587.865.peg.2579	hypothetical protein	-	 		 	0	 
930	2580	273	fig|1587.865.peg.2580	Hydrolase, HAD superfamily	bi	930	2580	fig|1587.866.peg.2580	100	Hydrolase, HAD superfamily
930	2581	98	fig|1587.865.peg.2581	Aminoglycoside N3'-acetyltransferase	bi	930	2581	fig|1587.866.peg.2581	100	Aminoglycoside N3'-acetyltransferase
930	2582	458	fig|1587.865.peg.2582	hypothetical protein	-	 		 	0	 
930	2583	146	fig|1587.865.peg.2583	Transcriptional regulator, GntR family	bi	930	2583	fig|1587.866.peg.2583	100	Transcriptional regulator, GntR family
930	2584	53	fig|1587.865.peg.2584	Transcriptional regulator, GntR family	bi	930	2584	fig|1587.866.peg.2584	100	Transcriptional regulator, GntR family
930	2585	309	fig|1587.865.peg.2585	Non-specific ribonucleoside hydrolase RihC	bi	930	2585	fig|1587.866.peg.2585	100	Non-specific ribonucleoside hydrolase RihC
930	2586	672	fig|1587.865.peg.2586	Kup system potassium uptake protein	bi	930	2586	fig|1587.866.peg.2586	100	Kup system potassium uptake protein
930	2587	231	fig|1587.865.peg.2587	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	bi	930	2587	fig|1587.866.peg.2587	100	Ribose-5-phosphate isomerase A (EC 5.3.1.6)
930	2588	309	fig|1587.865.peg.2588	Ribokinase (EC 2.7.1.15)	bi	930	2588	fig|1587.866.peg.2588	100	Ribokinase (EC 2.7.1.15)
930	2589	268	fig|1587.865.peg.2589	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	bi	930	2589	fig|1587.866.peg.2589	100	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)
930	2590	492	fig|1587.865.peg.2590	hypothetical protein	-	 		 	0	 
930	2591	90	fig|1587.865.peg.2591	ACT domain protein	bi	930	2591	fig|1587.866.peg.2591	100	ACT domain protein
930	2592	448	fig|1587.865.peg.2592	FIG00519347: Ribonucleotide reductase-like protein	bi	930	2592	fig|1587.866.peg.2592	100	FIG00519347: Ribonucleotide reductase-like protein
930	2593	434	fig|1587.865.peg.2593	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB	bi	930	2593	fig|1587.866.peg.2593	100	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB
930	2594	1112	fig|1587.865.peg.2594	hypothetical protein	-	 		 	0	 
930	2595	81	fig|1587.865.peg.2595	FIG00746917: hypothetical protein	bi	930	2595	fig|1587.866.peg.2595	100	FIG00746917: hypothetical protein
930	2596	218	fig|1587.865.peg.2596	Glutamine ABC transporter, permease protein GlnP	bi	930	2596	fig|1587.866.peg.2596	100	Glutamine ABC transporter, permease protein GlnP
930	2597	214	fig|1587.865.peg.2597	Glutamine ABC transporter, permease protein GlnP	bi	930	2597	fig|1587.866.peg.2597	100	Glutamine ABC transporter, permease protein GlnP
930	2598	273	fig|1587.865.peg.2598	Glutamine ABC transporter, substrate-binding protein GlnH	bi	930	2598	fig|1587.866.peg.2598	100	Glutamine ABC transporter, substrate-binding protein GlnH
930	2599	247	fig|1587.865.peg.2599	Glutamine ABC transporter, ATP-binding protein GlnQ	bi	930	2599	fig|1587.866.peg.2599	100	Glutamine ABC transporter, ATP-binding protein GlnQ
930	2600	42	fig|1587.865.peg.2600	hypothetical protein	bi	930	2600	fig|1587.866.peg.2600	100	hypothetical protein
930	2601	284	fig|1587.865.peg.2601	hypothetical protein	-	 		 	0	 
930	2602	211	fig|1587.865.peg.2602	Uridine kinase (EC 2.7.1.48)	bi	930	2602	fig|1587.866.peg.2602	100	Uridine kinase (EC 2.7.1.48)
930	2603	303	fig|1587.865.peg.2603	hypothetical protein	bi	930	2603	fig|1587.866.peg.2603	100	hypothetical protein
930	2604	101	fig|1587.865.peg.2604	FIG00750168: hypothetical protein	bi	930	2604	fig|1587.866.peg.2604	100	FIG00750168: hypothetical protein
930	2605	193	fig|1587.865.peg.2605	Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	bi	930	2605	fig|1587.866.peg.2605	100	Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine
930	2606	590	fig|1587.865.peg.2606	Heterodimeric efflux ABC transporter, multidrug resistance => LmrD subunit of LmrCD	bi	930	2606	fig|1587.866.peg.2606	100	Heterodimeric efflux ABC transporter, multidrug resistance => LmrD subunit of LmrCD
930	2607	577	fig|1587.865.peg.2607	Heterodimeric efflux ABC transporter, multidrug resistance => LmrC subunit of LmrCD	bi	930	2607	fig|1587.866.peg.2607	100	Heterodimeric efflux ABC transporter, multidrug resistance => LmrC subunit of LmrCD
930	2608	158	fig|1587.865.peg.2608	Transcriptional regulator, MarR family	bi	930	2608	fig|1587.866.peg.2608	100	Transcriptional regulator, MarR family
930	2609	273	fig|1587.865.peg.2609	Glutamine ABC transporter, substrate-binding protein GlnH	bi	930	2609	fig|1587.866.peg.2609	100	Glutamine ABC transporter, substrate-binding protein GlnH
930	2610	89	fig|1587.865.peg.2610	Glutamine amidotransferase, class I	bi	930	2610	fig|1587.866.peg.2610	100	Glutamine amidotransferase, class I
930	2611	92	fig|1587.865.peg.2611	Glutamine amidotransferase, class I	bi	930	2611	fig|1587.866.peg.2611	100	Glutamine amidotransferase, class I
930	2612	264	fig|1587.865.peg.2612	hypothetical protein	bi	930	2612	fig|1587.866.peg.2612	100	hypothetical protein
930	2613	541	fig|1587.865.peg.2613	Bis-ABC ATPase YbiT	bi	930	2613	fig|1587.866.peg.2613	100	Bis-ABC ATPase YbiT
930	2614	361	fig|1587.865.peg.2614	Endo-1,4-beta-glucanase	bi	930	2614	fig|1587.866.peg.2614	100	Endo-1,4-beta-glucanase
930	2615	402	fig|1587.865.peg.2615	Uncharacterized MFS-type transporter	bi	930	2615	fig|1587.866.peg.2615	100	Uncharacterized MFS-type transporter
930	2616	490	fig|1587.865.peg.2616	Uncharacterized MFS-type transporter	bi	930	2616	fig|1587.866.peg.2616	100	Uncharacterized MFS-type transporter
930	2617	49	fig|1587.865.peg.2617	hypothetical protein	bi	930	2617	fig|1587.866.peg.2617	100	hypothetical protein
930	2618	177	fig|1587.865.peg.2618	Pyrimidine operon regulatory protein PyrR	bi	930	2618	fig|1587.866.peg.2618	100	Pyrimidine operon regulatory protein PyrR
930	2619	443	fig|1587.865.peg.2619	Uracil permease @ Uracil:proton symporter UraA	bi	930	2619	fig|1587.866.peg.2619	100	Uracil permease @ Uracil:proton symporter UraA
930	2620	128	fig|1587.865.peg.2620	Oxidoreductase, aldo/keto reductase family	bi	930	2620	fig|1587.866.peg.2620	100	Oxidoreductase, aldo/keto reductase family
930	2621	134	fig|1587.865.peg.2621	Oxidoreductase, aldo/keto reductase family	bi	930	2621	fig|1587.866.peg.2621	100	Oxidoreductase, aldo/keto reductase family
930	2622	768	fig|1587.865.peg.2622	hypothetical protein	-	 		 	0	 
930	2623	167	fig|1587.865.peg.2623	Acetyltransferase	bi	930	2623	fig|1587.866.peg.2623	100	Acetyltransferase
930	2624	60	fig|1587.865.peg.2624	hypothetical protein	bi	930	2624	fig|1587.866.peg.2624	100	hypothetical protein
930	2625	30	fig|1587.865.peg.2625	hypothetical protein	bi	930	2625	fig|1587.866.peg.2625	100	hypothetical protein
930	2626	31	fig|1587.865.peg.2626	hypothetical protein	bi	930	2626	fig|1587.866.peg.2626	100	hypothetical protein
930	2627	130	fig|1587.865.peg.2627	FIG00753566: hypothetical protein	bi	930	2627	fig|1587.866.peg.2627	100	FIG00753566: hypothetical protein
930	2628	67	fig|1587.865.peg.2628	Cold shock protein of CSP family	bi	930	2628	fig|1587.866.peg.2628	100	Cold shock protein of CSP family
930	2629	181	fig|1587.865.peg.2629	Mobile element protein	bi	930	2629	fig|1587.866.peg.2629	100	Mobile element protein
930	2630	88	fig|1587.865.peg.2630	Mobile element protein	bi	930	2630	fig|1587.866.peg.2630	100	Mobile element protein
930	2631	41	fig|1587.865.peg.2631	hypothetical protein	-	 		 	0	 
930	2632	181	fig|1587.865.peg.2632	Mobile element protein	uni	930	2629	fig|1587.866.peg.2629	100	Mobile element protein
930	2633	88	fig|1587.865.peg.2633	Mobile element protein	uni	930	2630	fig|1587.866.peg.2630	100	Mobile element protein
930	2634	44	fig|1587.865.peg.2634	hypothetical protein	bi	930	2634	fig|1587.866.peg.2634	100	hypothetical protein
930	2635	451	fig|1587.865.peg.2635	23S rRNA (uracil(1939)-C(5))-methyltransferase (EC 2.1.1.190)	bi	930	2635	fig|1587.866.peg.2635	100	23S rRNA (uracil(1939)-C(5))-methyltransferase (EC 2.1.1.190)
930	2636	459	fig|1587.865.peg.2636	Predicted tyrosine transporter, NhaC family	bi	930	2636	fig|1587.866.peg.2636	100	Predicted tyrosine transporter, NhaC family
930	2637	114	fig|1587.865.peg.2637	FIG00742782: hypothetical protein	bi	930	2637	fig|1587.866.peg.2637	100	FIG00742782: hypothetical protein
930	2638	235	fig|1587.865.peg.2638	Integral membrane protein	bi	930	2638	fig|1587.866.peg.2638	100	Integral membrane protein
930	2639	231	fig|1587.865.peg.2639	hypothetical protein	bi	930	2639	fig|1587.866.peg.2639	100	hypothetical protein
930	2640	307	fig|1587.865.peg.2640	Transcription regulator [contains diacylglycerol kinase catalytic domain]	bi	930	2640	fig|1587.866.peg.2640	100	Transcription regulator [contains diacylglycerol kinase catalytic domain]
930	2641	477	fig|1587.865.peg.2641	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	bi	930	2641	fig|1587.866.peg.2641	100	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
930	2642	480	fig|1587.865.peg.2642	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	bi	930	2642	fig|1587.866.peg.2642	100	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
930	2643	103	fig|1587.865.peg.2643	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	bi	930	2643	fig|1587.866.peg.2643	100	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
930	2644	383	fig|1587.865.peg.2644	Putative pheromone cAM373 precursor lipoprotein CamS	bi	930	2644	fig|1587.866.peg.2644	100	Putative pheromone cAM373 precursor lipoprotein CamS
930	2645	669	fig|1587.865.peg.2645	DNA ligase (NAD(+)) (EC 6.5.1.2)	bi	930	2645	fig|1587.866.peg.2645	100	DNA ligase (NAD(+)) (EC 6.5.1.2)
930	2646	749	fig|1587.865.peg.2646	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)	bi	930	2646	fig|1587.866.peg.2646	100	ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12)
930	2647	216	fig|1587.865.peg.2647	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	bi	930	2647	fig|1587.866.peg.2647	100	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
930	2648	157	fig|1587.865.peg.2648	Putative metallopeptidase (Zinc) SprT family	bi	930	2648	fig|1587.866.peg.2648	100	Putative metallopeptidase (Zinc) SprT family
930	2649	233	fig|1587.865.peg.2649	Putative mannosyltransferase involved in polysaccharide biosynthesis	bi	930	2649	fig|1587.866.peg.2649	100	Putative mannosyltransferase involved in polysaccharide biosynthesis
930	2650	477	fig|1587.865.peg.2650	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	bi	930	2650	fig|1587.866.peg.2650	100	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids
930	2651	397	fig|1587.865.peg.2651	COG1887: Putative glycosyl/glycerophosphate transferases involved in teichoic acid biosynthesis TagF/TagB/EpsJ/RodC / Putative polyribitolphosphotransferase / CDP-ribitol:poly(ribitol phosphate) ribitol phosphotransferase / CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12) / CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase	bi	930	2651	fig|1587.866.peg.2651	100	COG1887: Putative glycosyl/glycerophosphate transferases involved in teichoic acid biosynthesis TagF/TagB/EpsJ/RodC / Putative polyribitolphosphotransferase / CDP-ribitol:poly(ribitol phosphate) ribitol phosphotransferase / CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12) / CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase
930	2652	115	fig|1587.865.peg.2652	Cation-transporting ATPase, E1-E2 family	bi	930	2652	fig|1587.866.peg.2652	100	Cation-transporting ATPase, E1-E2 family
930	2653	415	fig|1587.865.peg.2653	Cation-transporting ATPase, E1-E2 family	bi	930	2653	fig|1587.866.peg.2653	100	Cation-transporting ATPase, E1-E2 family
930	2654	157	fig|1587.865.peg.2654	Calcium-transporting ATPase (EC 3.6.3.8)	bi	930	2654	fig|1587.866.peg.2654	100	Calcium-transporting ATPase (EC 3.6.3.8)
930	2655	143	fig|1587.865.peg.2655	Cation-transporting ATPase, E1-E2 family	bi	930	2655	fig|1587.866.peg.2655	100	Cation-transporting ATPase, E1-E2 family
930	2656	461	fig|1587.865.peg.2656	hypothetical protein	-	 		 	0	 
930	2657	277	fig|1587.865.peg.2657	NAD synthetase (EC 6.3.1.5)	bi	930	2657	fig|1587.866.peg.2657	100	NAD synthetase (EC 6.3.1.5)
930	2658	493	fig|1587.865.peg.2658	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	bi	930	2658	fig|1587.866.peg.2658	100	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)
930	2659	368	fig|1587.865.peg.2659	Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)	bi	930	2659	fig|1587.866.peg.2659	100	Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52)
930	2660	243	fig|1587.865.peg.2660	N-acetylmannosaminyltransferase (EC 2.4.1.187)	bi	930	2660	fig|1587.866.peg.2660	100	N-acetylmannosaminyltransferase (EC 2.4.1.187)
930	2661	376	fig|1587.865.peg.2661	hypothetical protein	-	 		 	0	 
930	2662	129	fig|1587.865.peg.2662	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	bi	930	2662	fig|1587.866.peg.2662	100	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)
930	2663	230	fig|1587.865.peg.2663	Transcriptional regulator, GntR family	bi	930	2663	fig|1587.866.peg.2663	100	Transcriptional regulator, GntR family
930	2664	372	fig|1587.865.peg.2664	hypothetical protein	bi	930	2664	fig|1587.866.peg.2664	100	hypothetical protein
930	2665	90	fig|1587.865.peg.2665	hypothetical protein	bi	930	2665	fig|1587.866.peg.2665	100	hypothetical protein
930	2666	184	fig|1587.865.peg.2666	FIG00747900: hypothetical protein	bi	930	2666	fig|1587.866.peg.2666	100	FIG00747900: hypothetical protein
930	2667	56	fig|1587.865.peg.2667	S-layer protein precursor	bi	930	2667	fig|1587.866.peg.2667	100	S-layer protein precursor
930	2668	281	fig|1587.865.peg.2668	Membrane protein	bi	930	2668	fig|1587.866.peg.2668	100	Membrane protein
930	2669	71	fig|1587.865.peg.2669	Cys-tRNA(Pro) deacylase YbaK	bi	930	2669	fig|1587.866.peg.2669	100	Cys-tRNA(Pro) deacylase YbaK
930	2670	417	fig|1587.865.peg.2670	hypothetical protein	-	 		 	0	 
930	2671	232	fig|1587.865.peg.2671	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	bi	930	2671	fig|1587.866.peg.2671	100	Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)
930	2672	406	fig|1587.865.peg.2672	Phosphoglycerate mutase family protein	bi	930	2672	fig|1587.866.peg.2672	100	Phosphoglycerate mutase family protein
930	2673	193	fig|1587.865.peg.2673	Phosphoglycerate mutase family protein	bi	930	2673	fig|1587.866.peg.2673	100	Phosphoglycerate mutase family protein
930	2674	349	fig|1587.865.peg.2674	putative surface exclusion protein	bi	930	2674	fig|1587.866.peg.2674	100	putative surface exclusion protein
930	2675	232	fig|1587.865.peg.2675	Aggregation promoting factor	bi	930	2675	fig|1587.866.peg.2675	100	Aggregation promoting factor
930	2676	39	fig|1587.865.peg.2676	hypothetical protein	bi	930	2676	fig|1587.866.peg.2676	100	hypothetical protein
930	2677	39	fig|1587.865.peg.2677	hypothetical protein	bi	930	2677	fig|1587.866.peg.2677	100	hypothetical protein
930	2678	74	fig|1587.865.peg.2678	Serine/threonine protein phosphatase (EC 3.1.3.16)	bi	930	2678	fig|1587.866.peg.2678	100	Serine/threonine protein phosphatase (EC 3.1.3.16)
930	2679	131	fig|1587.865.peg.2679	FIG00742888: hypothetical protein	bi	930	2679	fig|1587.866.peg.2679	100	FIG00742888: hypothetical protein
930	2680	67	fig|1587.865.peg.2680	hypothetical protein	bi	930	2680	fig|1587.866.peg.2680	100	hypothetical protein
930	2681	133	fig|1587.865.peg.2681	hypothetical protein	bi	930	2681	fig|1587.866.peg.2681	100	hypothetical protein
930	2682	1089	fig|1587.865.peg.2682	hypothetical protein	-	 		 	0	 
930	2683	385	fig|1587.865.peg.2683	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	bi	930	2683	fig|1587.866.peg.2683	100	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)
930	2684	152	fig|1587.865.peg.2684	Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family	bi	930	2684	fig|1587.866.peg.2684	100	Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family
930	2685	82	fig|1587.865.peg.2685	hypothetical protein	bi	930	2685	fig|1587.866.peg.2685	100	hypothetical protein
930	2686	40	fig|1587.865.peg.2686	hypothetical protein	bi	930	2686	fig|1587.866.peg.2686	100	hypothetical protein
930	2687	37	fig|1587.865.peg.2687	hypothetical protein	bi	930	2687	fig|1587.866.peg.2687	100	hypothetical protein
930	2688	182	fig|1587.865.peg.2688	FIG00754386: hypothetical protein	bi	930	2688	fig|1587.866.peg.2688	100	FIG00754386: hypothetical protein
930	2689	250	fig|1587.865.peg.2689	FIG00746049: hypothetical protein	bi	930	2689	fig|1587.866.peg.2689	100	FIG00746049: hypothetical protein
930	2690	124	fig|1587.865.peg.2690	hypothetical protein	bi	930	2690	fig|1587.866.peg.2690	100	hypothetical protein
930	2691	74	fig|1587.865.peg.2691	ATP-dependent helicase	bi	930	2691	fig|1587.866.peg.2691	100	ATP-dependent helicase
930	2692	437	fig|1587.865.peg.2692	hypothetical protein	-	 		 	0	 
930	2693	73	fig|1587.865.peg.2693	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	bi	930	2693	fig|1587.866.peg.2693	100	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)
930	2694	173	fig|1587.865.peg.2694	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	bi	930	2694	fig|1587.866.peg.2694	100	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)
930	2695	90	fig|1587.865.peg.2695	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	bi	930	2695	fig|1587.866.peg.2695	100	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)
930	2696	97	fig|1587.865.peg.2696	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	bi	930	2696	fig|1587.866.peg.2696	100	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)
930	2697	37	fig|1587.865.peg.2697	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)	bi	930	2697	fig|1587.866.peg.2697	100	Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)
930	2698	141	fig|1587.865.peg.2698	hypothetical protein	bi	930	2698	fig|1587.866.peg.2698	100	hypothetical protein
930	2699	76	fig|1587.865.peg.2699	FIG00746231: hypothetical protein	bi	930	2699	fig|1587.866.peg.2699	100	FIG00746231: hypothetical protein
930	2700	173	fig|1587.865.peg.2700	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	bi	930	2700	fig|1587.866.peg.2700	100	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)
930	2701	80	fig|1587.865.peg.2701	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	bi	930	2701	fig|1587.866.peg.2701	100	4-carboxymuconolactone decarboxylase (EC 4.1.1.44)
930	2702	395	fig|1587.865.peg.2702	Acetate kinase (EC 2.7.2.1)	bi	930	2702	fig|1587.866.peg.2702	100	Acetate kinase (EC 2.7.2.1)
930	2703	200	fig|1587.865.peg.2703	hypothetical protein	bi	930	2703	fig|1587.866.peg.2703	100	hypothetical protein
930	2704	186	fig|1587.865.peg.2704	hypothetical protein	bi	930	2704	fig|1587.866.peg.2704	100	hypothetical protein
930	2705	141	fig|1587.865.peg.2705	FIG00746240: hypothetical protein	bi	930	2705	fig|1587.866.peg.2705	100	FIG00746240: hypothetical protein
930	2706	99	fig|1587.865.peg.2706	contains amino acid permease domain	bi	930	2706	fig|1587.866.peg.2706	100	contains amino acid permease domain
930	2707	80	fig|1587.865.peg.2707	contains amino acid permease domain	bi	930	2707	fig|1587.866.peg.2707	100	contains amino acid permease domain
930	2708	38	fig|1587.865.peg.2708	hypothetical protein	bi	930	2708	fig|1587.866.peg.2708	100	hypothetical protein
930	2709	251	fig|1587.865.peg.2709	hypothetical protein	bi	930	2709	fig|1587.866.peg.2709	100	hypothetical protein
930	2710	98	fig|1587.865.peg.2710	FIG00746401: hypothetical protein	bi	930	2710	fig|1587.866.peg.2710	100	FIG00746401: hypothetical protein
930	2711	604	fig|1587.865.peg.2711	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	bi	930	2711	fig|1587.866.peg.2711	100	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)
