Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
1	1734	310	fig|1587.864.peg.1734	hypothetical protein	-	 		 	0	 
1	1735	80	fig|1587.864.peg.1735	hypothetical protein	-	 		 	0	 
1	1736	3235	fig|1587.864.peg.1736	hypothetical protein	-	 		 	0	 
1	1737	43	fig|1587.864.peg.1737	hypothetical protein	-	 		 	0	 
1	1738	329	fig|1587.864.peg.1738	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	-	 		 	0	 
1	1739	203	fig|1587.864.peg.1739	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)	-	 		 	0	 
1	1740	295	fig|1587.864.peg.1740	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	uni	930	2535	fig|1587.866.peg.2535	27.51	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)
1	1741	346	fig|1587.864.peg.1741	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	uni	930	1651	fig|1587.866.peg.1651	29.36	UDP-glucose 4-epimerase (EC 5.1.3.2)
1	1742	392	fig|1587.864.peg.1742	Transcriptional regulator, MerR family	uni	930	3076	fig|1587.866.peg.3076	35.87	Transcriptional regulator, MerR family
1	1743	342	fig|1587.864.peg.1743	hypothetical protein	-	 		 	0	 
1	1744	117	fig|1587.864.peg.1744	hypothetical protein	-	 		 	0	 
1	1745	160	fig|1587.864.peg.1745	hypothetical protein	-	 		 	0	 
1	1746	6167	fig|1587.864.peg.1746	hypothetical protein	-	 		 	0	 
1	1747	79	fig|1587.864.peg.1747	Serine acetyltransferase (EC 2.3.1.30)	-	 		 	0	 
1	1748	484	fig|1587.864.peg.1748	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	bi	849	944	fig|1587.866.peg.944	52.18	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids
1	1749	377	fig|1587.864.peg.1749	CpsX protein	-	 		 	0	 
1	1750	238	fig|1587.864.peg.1750	hypothetical protein	uni	930	2129	fig|1587.866.peg.2129	43.86	Acetyltransferase
1	1751	243	fig|1587.864.peg.1751	polysaccharide biosynthesis protein CpsM	uni	930	2649	fig|1587.866.peg.2649	38.79	Putative mannosyltransferase involved in polysaccharide biosynthesis
1	1752	342	fig|1587.864.peg.1752	Beta-1,3-glucosyltransferase	bi	930	2791	fig|1587.866.peg.2791	39.8	hypothetical protein
1	1753	355	fig|1587.864.peg.1753	hypothetical protein	bi	930	2793	fig|1587.866.peg.2793	34.44	hypothetical protein
1	1754	655	fig|1587.864.peg.1754	hypothetical protein	-	 		 	0	 
1	1755	167	fig|1587.864.peg.1755	Glycosyltransferase, family 28	-	 		 	0	 
1	1756	150	fig|1587.864.peg.1756	Polysaccharide biosynthesis protein CpsF	-	 		 	0	 
1	1757	217	fig|1587.864.peg.1757	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)	bi	930	2795	fig|1587.866.peg.2795	93.06	Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)
1	1758	257	fig|1587.864.peg.1758	Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)	bi	930	2796	fig|1587.866.peg.2796	98.44	Manganese-dependent protein-tyrosine phosphatase (EC 3.1.3.48)
1	1759	265	fig|1587.864.peg.1759	Tyrosine-protein kinase EpsD (EC 2.7.10.2)	bi	930	2797	fig|1587.866.peg.2797	96.97	Tyrosine-protein kinase EpsD (EC 2.7.10.2)
1	1760	296	fig|1587.864.peg.1760	Tyrosine-protein kinase transmembrane modulator EpsC	bi	930	2798	fig|1587.866.peg.2798	98.31	Tyrosine-protein kinase transmembrane modulator EpsC
1	1761	354	fig|1587.864.peg.1761	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	bi	930	2799	fig|1587.866.peg.2799	97.45	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2
1	1762	422	fig|1587.864.peg.1762	GTP-binding protein related to HflX	bi	930	2801	fig|1587.866.peg.2801	99.29	GTP-binding protein related to HflX
1	1763	49	fig|1587.864.peg.1763	hypothetical protein	uni	930	2802	fig|1587.866.peg.2802	68.75	FIG00745414: hypothetical protein
1	1764	272	fig|1587.864.peg.1764	hypothetical protein	bi	930	2803	fig|1587.866.peg.2803	85.64	hypothetical protein
1	1765	33	fig|1587.864.peg.1765	hypothetical protein	bi	930	2807	fig|1587.866.peg.2807	81.25	hypothetical protein
1	1766	311	fig|1587.864.peg.1766	Cell wall-associated hydrolase	bi	930	2808	fig|1587.866.peg.2808	98.71	Cell wall-associated hydrolase
1	1767	253	fig|1587.864.peg.1767	hypothetical protein	-	 		 	0	 
1	1768	76	fig|1587.864.peg.1768	hypothetical protein	-	 		 	0	 
1	1769	188	fig|1587.864.peg.1769	hypothetical protein	-	 		 	0	 
1	1770	369	fig|1587.864.peg.1770	Replication initiation protein A	-	 		 	0	 
1	1771	65	fig|1587.864.peg.1771	Replication initiation protein A	-	 		 	0	 
1	1772	51	fig|1587.864.peg.1772	hypothetical protein	-	 		 	0	 
1	1773	148	fig|1587.864.peg.1773	ORF1	uni	930	1989	fig|1587.866.peg.1989	54.55	hypothetical protein
1	1774	72	fig|1587.864.peg.1774	hypothetical protein	-	 		 	0	 
1	1775	262	fig|1587.864.peg.1775	Chromosome (plasmid) partitioning protein ParA	uni	930	2865	fig|1587.866.peg.2865	27.78	Chromosome (plasmid) partitioning protein ParA
1	1776	373	fig|1587.864.peg.1776	Replication initiation protein A	-	 		 	0	 
1	1777	94	fig|1587.864.peg.1777	DNA-damage-inducible gene	uni	930	1581	fig|1587.866.peg.1581	40.43	hypothetical protein
1	1778	169	fig|1587.864.peg.1778	FIG00753329: hypothetical protein	-	 		 	0	 
1	1779	93	fig|1587.864.peg.1779	hypothetical protein	-	 		 	0	 
1	1780	70	fig|1587.864.peg.1780	hypothetical protein	-	 		 	0	 
1	1781	687	fig|1587.864.peg.1781	Nickase	-	 		 	0	 
1	1782	504	fig|1587.864.peg.1782	DNA topoisomerase III (EC 5.99.1.2)	uni	930	2153	fig|1587.866.peg.2153	23.92	DNA topoisomerase I (EC 5.99.1.2)
1	1783	72	fig|1587.864.peg.1783	FIG00743137: hypothetical protein	-	 		 	0	 
1	1784	228	fig|1587.864.peg.1784	LtrC-like protein	-	 		 	0	 
1	1785	138	fig|1587.864.peg.1785	LtrC-like protein	-	 		 	0	 
1	1786	152	fig|1587.864.peg.1786	HIT family protein	-	 		 	0	 
1	1787	54	fig|1587.864.peg.1787	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	-	 		 	0	 
1	1788	155	fig|1587.864.peg.1788	Mobile element protein	uni	930	1989	fig|1587.866.peg.1989	56.34	hypothetical protein
1	1789	5837	fig|1587.864.peg.1789	hypothetical protein	-	 		 	0	 
1	1790	175	fig|1587.864.peg.1790	Mobile element protein	-	 		 	0	 
1	1791	448	fig|1587.864.peg.1791	FIG00519347: Ribonucleotide reductase-like protein	bi	930	2592	fig|1587.866.peg.2592	99.55	FIG00519347: Ribonucleotide reductase-like protein
1	1792	90	fig|1587.864.peg.1792	ACT domain protein	bi	930	2591	fig|1587.866.peg.2591	100	ACT domain protein
1	1793	164	fig|1587.864.peg.1793	hypothetical protein	bi	235	257	fig|1587.866.peg.257	100	hypothetical protein
1	1794	259	fig|1587.864.peg.1794	Cell wall-associated hydrolase	bi	930	2809	fig|1587.866.peg.2809	92.64	Cell wall-associated hydrolase
1	1795	128	fig|1587.864.peg.1795	archaeal ATPase, fused to C-terminal DUF234 domain	bi	930	2810	fig|1587.866.peg.2810	93.69	archaeal ATPase, fused to C-terminal DUF234 domain
1	1796	521	fig|1587.864.peg.1796	hypothetical protein	-	 		 	0	 
1	1797	217	fig|1587.864.peg.1797	Mobile element protein	-	 		 	0	 
1	1798	107	fig|1587.864.peg.1798	unknown function	uni	930	2853	fig|1587.866.peg.2853	50	archaeal ATPase, fused to C-terminal DUF234 domain
1	1799	70	fig|1587.864.peg.1799	unknown function	uni	930	2854	fig|1587.866.peg.2854	70.97	archaeal ATPase, fused to C-terminal DUF234 domain
1	1800	405	fig|1587.864.peg.1800	hypothetical protein	-	 		 	0	 
1	1801	90	fig|1587.864.peg.1801	archaeal ATPase, fused to C-terminal DUF234 domain	bi	930	2811	fig|1587.866.peg.2811	98.11	hypothetical protein
1	1802	184	fig|1587.864.peg.1802	Cell wall-associated hydrolase	bi	930	2812	fig|1587.866.peg.2812	93.44	Cell wall-associated hydrolase
1	1803	182	fig|1587.864.peg.1803	Guanylate kinase-like protein	bi	930	2813	fig|1587.866.peg.2813	98.34	Guanylate kinase-like protein
1	1804	100	fig|1587.864.peg.1804	hypothetical protein	bi	930	2814	fig|1587.866.peg.2814	90.91	hypothetical protein
1	1805	505	fig|1587.864.peg.1805	putative membrane protein	bi	930	2815	fig|1587.866.peg.2815	97.4	putative membrane protein
1	1806	208	fig|1587.864.peg.1806	hypothetical protein	bi	930	2816	fig|1587.866.peg.2816	98.55	hypothetical protein
1	1807	175	fig|1587.864.peg.1807	hypothetical protein	bi	930	2819	fig|1587.866.peg.2819	100	hypothetical protein
1	1808	743	fig|1587.864.peg.1808	hypothetical protein	-	 		 	0	 
1	1809	162	fig|1587.864.peg.1809	Membrane protein	bi	930	2822	fig|1587.866.peg.2822	95.65	Membrane protein
1	1810	257	fig|1587.864.peg.1810	hypothetical protein	bi	930	2823	fig|1587.866.peg.2823	98.44	hypothetical protein
1	1811	514	fig|1587.864.peg.1811	Bis-ABC ATPase SPy1206	bi	930	2824	fig|1587.866.peg.2824	98.05	Bis-ABC ATPase SPy1206
1	1812	126	fig|1587.864.peg.1812	hypothetical protein	bi	930	2825	fig|1587.866.peg.2825	98.4	hypothetical protein
1	1813	186	fig|1587.864.peg.1813	Ribosomal-protein-L7p-serine acetyltransferase	bi	930	2826	fig|1587.866.peg.2826	97.53	Ribosomal-protein-L7p-serine acetyltransferase
1	1814	108	fig|1587.864.peg.1814	Uncharacterized DUF554 membrane protein	bi	930	2828	fig|1587.866.peg.2828	98.21	Uncharacterized DUF554 membrane protein
1	1815	114	fig|1587.864.peg.1815	Uncharacterized DUF554 membrane protein	uni	930	2828	fig|1587.866.peg.2828	93.81	Uncharacterized DUF554 membrane protein
1	1816	414	fig|1587.864.peg.1816	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2	bi	930	2829	fig|1587.866.peg.2829	98.31	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily F2
1	1817	599	fig|1587.864.peg.1817	Oligoendopeptidase F	bi	930	2830	fig|1587.866.peg.2830	98.49	Oligoendopeptidase F
1	1818	88	fig|1587.864.peg.1818	FIG00744497: hypothetical protein	bi	930	2831	fig|1587.866.peg.2831	95.35	FIG00744497: hypothetical protein
1	1819	137	fig|1587.864.peg.1819	hypothetical protein	bi	930	2832	fig|1587.866.peg.2832	97.27	hypothetical protein
1	1820	91	fig|1587.864.peg.1820	hypothetical protein	bi	930	2833	fig|1587.866.peg.2833	98.89	hypothetical protein
1	1821	98	fig|1587.864.peg.1821	Uncharacterized substrate:H+ symporter, LctP family	bi	930	2834	fig|1587.866.peg.2834	98.25	Uncharacterized substrate:H+ symporter, LctP family
1	1822	72	fig|1587.864.peg.1822	Uncharacterized substrate:H+ symporter, LctP family	uni	930	2835	fig|1587.866.peg.2835	49.3	Uncharacterized substrate:H+ symporter, LctP family
1	1823	128	fig|1587.864.peg.1823	L-lactate permease	uni	930	2835	fig|1587.866.peg.2835	84.25	Uncharacterized substrate:H+ symporter, LctP family
1	1824	175	fig|1587.864.peg.1824	Uncharacterized substrate:H+ symporter, LctP family	bi	930	2836	fig|1587.866.peg.2836	96.49	Uncharacterized substrate:H+ symporter, LctP family
1	1825	39	fig|1587.864.peg.1825	Uncharacterized substrate:H+ symporter, LctP family	-	 		 	0	 
1	1826	461	fig|1587.864.peg.1826	L-cystine uptake protein TcyP, sodium:anion symporter family	bi	930	2838	fig|1587.866.peg.2838	97.6	L-cystine uptake protein TcyP, sodium:anion symporter family
1	1827	265	fig|1587.864.peg.1827	Zinc ABC transporter, permease protein ZnuB	bi	930	2839	fig|1587.866.peg.2839	98.48	Zinc ABC transporter, permease protein ZnuB
1	1828	216	fig|1587.864.peg.1828	Zinc ABC transporter, ATP-binding protein ZnuC	bi	930	2840	fig|1587.866.peg.2840	98.14	Zinc ABC transporter, ATP-binding protein ZnuC
1	1829	301	fig|1587.864.peg.1829	Zinc ABC transporter, substrate-binding protein ZnuA	bi	930	2841	fig|1587.866.peg.2841	92.81	Zinc ABC transporter, substrate-binding protein ZnuA
1	1830	125	fig|1587.864.peg.1830	hypothetical protein	-	 		 	0	 
1	1831	666	fig|1587.864.peg.1831	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component	bi	930	2843	fig|1587.866.peg.2843	98.8	PTS system, fructose-specific IIA component (EC 2.7.1.202) / PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component
1	1832	305	fig|1587.864.peg.1832	1-phosphofructokinase (EC 2.7.1.56)	bi	930	2844	fig|1587.866.peg.2844	98.36	1-phosphofructokinase (EC 2.7.1.56)
1	1833	259	fig|1587.864.peg.1833	Transcriptional repressor of the fructose operon, DeoR family	bi	930	2845	fig|1587.866.peg.2845	99.22	Transcriptional repressor of the fructose operon, DeoR family
1	1834	56	fig|1587.864.peg.1834	FIG00747222: hypothetical protein	bi	930	2846	fig|1587.866.peg.2846	100	FIG00747222: hypothetical protein
1	1835	72	fig|1587.864.peg.1835	FIG00749131: hypothetical protein	bi	930	2847	fig|1587.866.peg.2847	97.18	FIG00749131: hypothetical protein
1	1836	60	fig|1587.864.peg.1836	hypothetical protein	bi	930	2771	fig|1587.866.peg.2771	94.44	DNA polymerase( EC:2.7.7.7 )
1	1837	203	fig|1587.864.peg.1837	FIG00751524: hypothetical protein	-	 		 	0	 
1	1838	768	fig|1587.864.peg.1838	alpha-xylosidase (EC 3.2.1.177)	uni	930	1168	fig|1587.866.peg.1168	27.07	Maltodextrin glucosidase (EC 3.2.1.20)
1	1839	64	fig|1587.864.peg.1839	hypothetical protein	bi	930	2848	fig|1587.866.peg.2848	100	hypothetical protein
1	1840	63	fig|1587.864.peg.1840	hypothetical protein	-	 		 	0	 
1	1841	74	fig|1587.864.peg.1841	hypothetical protein	bi	930	2849	fig|1587.866.peg.2849	100	hypothetical protein
1	1842	76	fig|1587.864.peg.1842	Uncharacterized transcriptional regulator YozG, Cro/CI family	bi	930	2850	fig|1587.866.peg.2850	98.67	Uncharacterized transcriptional regulator YozG, Cro/CI family
1	1843	75	fig|1587.864.peg.1843	hypothetical protein	bi	930	2851	fig|1587.866.peg.2851	97.3	hypothetical protein
1	1844	58	fig|1587.864.peg.1844	archaeal ATPase, fused to C-terminal DUF234 domain	bi	930	2854	fig|1587.866.peg.2854	92.86	archaeal ATPase, fused to C-terminal DUF234 domain
1	1845	426	fig|1587.864.peg.1845	hypothetical protein	-	 		 	0	 
1	1846	250	fig|1587.864.peg.1846	Aspartate racemase (EC 5.1.1.13)	bi	930	2855	fig|1587.866.peg.2855	100	Aspartate racemase (EC 5.1.1.13)
1	1847	524	fig|1587.864.peg.1847	UDP-N-acetylmuramoy-dipeptide--L-lysine ligase (EC 6.3.2.7)	bi	930	2856	fig|1587.866.peg.2856	100	UDP-N-acetylmuramoy-dipeptide--L-lysine ligase (EC 6.3.2.7)
1	1848	383	fig|1587.864.peg.1848	Two-component system sensor histidine kinase	bi	930	2857	fig|1587.866.peg.2857	98.95	Two-component system sensor histidine kinase
1	1849	229	fig|1587.864.peg.1849	Two-component transcriptional response regulator, OmpR family	bi	930	2858	fig|1587.866.peg.2858	99.12	Two-component transcriptional response regulator, OmpR family
1	1850	623	fig|1587.864.peg.1850	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2	bi	930	2859	fig|1587.866.peg.2859	98.23	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2
1	1851	446	fig|1587.864.peg.1851	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1	bi	930	2860	fig|1587.866.peg.2860	98.43	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1
1	1852	130	fig|1587.864.peg.1852	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1	uni	930	2860	fig|1587.866.peg.2860	97.6	Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 1
1	1853	261	fig|1587.864.peg.1853	Integral membrane protein	bi	930	2861	fig|1587.866.peg.2861	98.85	Integral membrane protein
1	1854	367	fig|1587.864.peg.1854	GTP-binding and nucleic acid-binding protein YchF	bi	930	2862	fig|1587.866.peg.2862	99.73	GTP-binding and nucleic acid-binding protein YchF
1	1855	88	fig|1587.864.peg.1855	Uncharacterized protein CAC3725	bi	930	2863	fig|1587.866.peg.2863	98.85	Uncharacterized protein CAC3725
1	1856	295	fig|1587.864.peg.1856	Chromosome (plasmid) partitioning protein ParB	bi	930	2864	fig|1587.866.peg.2864	98.3	Chromosome (plasmid) partitioning protein ParB
1	1857	260	fig|1587.864.peg.1857	Chromosome (plasmid) partitioning protein ParA	bi	930	2865	fig|1587.866.peg.2865	98.84	Chromosome (plasmid) partitioning protein ParA
1	1858	280	fig|1587.864.peg.1858	Chromosome (plasmid) partitioning protein ParB-2	bi	930	2866	fig|1587.866.peg.2866	98.92	Chromosome (plasmid) partitioning protein ParB-2
1	1859	241	fig|1587.864.peg.1859	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)	bi	930	2867	fig|1587.866.peg.2867	99.17	16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)
1	1860	179	fig|1587.864.peg.1860	Integral membrane protein	bi	930	2868	fig|1587.866.peg.2868	96.7	Integral membrane protein
1	1861	310	fig|1587.864.peg.1861	FAD:protein FMN transferase (EC 2.7.1.180)	bi	930	2869	fig|1587.866.peg.2869	99.68	FAD:protein FMN transferase (EC 2.7.1.180)
1	1862	264	fig|1587.864.peg.1862	Protein tyrosine phosphatase (EC 3.1.3.48)	bi	930	2870	fig|1587.866.peg.2870	99.62	Protein tyrosine phosphatase (EC 3.1.3.48)
1	1863	183	fig|1587.864.peg.1863	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases	bi	930	2872	fig|1587.866.peg.2872	100	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases
1	1864	180	fig|1587.864.peg.1864	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases	bi	930	2873	fig|1587.866.peg.2873	97.21	flavoprotein subunit related to the succinate dehydrogenases and fumarate reductases
1	1865	208	fig|1587.864.peg.1865	Transcriptional regulator, AcrR family	bi	930	2874	fig|1587.866.peg.2874	97.58	Transcriptional regulator, AcrR family
1	1866	79	fig|1587.864.peg.1866	hypothetical protein	bi	930	2876	fig|1587.866.peg.2876	98.72	hypothetical protein
1	1867	738	fig|1587.864.peg.1867	hypothetical protein	-	 		 	0	 
1	1868	471	fig|1587.864.peg.1868	Dipeptidase	bi	930	2877	fig|1587.866.peg.2877	98.51	Dipeptidase
1	1869	225	fig|1587.864.peg.1869	ABC transporter, ATP-binding protein	bi	930	2878	fig|1587.866.peg.2878	98.21	ABC transporter, ATP-binding protein
1	1870	354	fig|1587.864.peg.1870	ABC transporter, permease protein	bi	930	2879	fig|1587.866.peg.2879	98.58	ABC transporter, permease protein
1	1871	176	fig|1587.864.peg.1871	Transcriptional regulator, AcrR family	bi	930	2880	fig|1587.866.peg.2880	98.86	Transcriptional regulator, AcrR family
1	1872	201	fig|1587.864.peg.1872	Phosphoglycerate mutase (EC 5.4.2.1)	bi	930	2881	fig|1587.866.peg.2881	98.5	Phosphoglycerate mutase (EC 5.4.2.1)
1	1873	252	fig|1587.864.peg.1873	hypothetical protein	bi	930	2882	fig|1587.866.peg.2882	98.01	hypothetical protein
1	1874	254	fig|1587.864.peg.1874	UPF0246 protein YaaA	bi	930	2883	fig|1587.866.peg.2883	98.81	UPF0246 protein YaaA
1	1875	215	fig|1587.864.peg.1875	hypothetical protein	bi	930	2884	fig|1587.866.peg.2884	98.13	hypothetical protein
1	1876	96	fig|1587.864.peg.1876	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	bi	930	2885	fig|1587.866.peg.2885	96.84	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)
1	1877	403	fig|1587.864.peg.1877	L,D-transpeptidase	uni	930	2125	fig|1587.866.peg.2125	60.2	L,D-transpeptidase
1	1878	65	fig|1587.864.peg.1878	FIG00746879: hypothetical protein	-	 		 	0	 
1	1879	498	fig|1587.864.peg.1879	Di-tripeptide/cation symporter DtpT	bi	930	2887	fig|1587.866.peg.2887	98.27	Di-tripeptide/cation symporter DtpT
1	1880	845	fig|1587.864.peg.1880	Lysyl aminopeptidase (EC 3.4.11.15)	bi	930	2888	fig|1587.866.peg.2888	99.17	Lysyl aminopeptidase (EC 3.4.11.15)
1	1881	38	fig|1587.864.peg.1881	hypothetical protein	bi	930	2889	fig|1587.866.peg.2889	94.59	hypothetical protein
1	1882	120	fig|1587.864.peg.1882	Aggregation promoting factor	bi	930	2890	fig|1587.866.peg.2890	98.32	Aggregation promoting factor
1	1883	327	fig|1587.864.peg.1883	hypothetical protein	bi	930	2891	fig|1587.866.peg.2891	98.47	hypothetical protein
1	1884	416	fig|1587.864.peg.1884	hypothetical protein	bi	930	2892	fig|1587.866.peg.2892	98.8	hypothetical protein
1	1885	448	fig|1587.864.peg.1885	hypothetical protein	-	 		 	0	 
1	1886	85	fig|1587.864.peg.1886	hypothetical protein	bi	930	2524	fig|1587.866.peg.2524	95.24	hypothetical protein
1	1887	183	fig|1587.864.peg.1887	hypothetical protein	uni	143	147	fig|1587.866.peg.147	37.91	hypothetical protein
1	1888	51	fig|1587.864.peg.1888	hypothetical protein	-	 		 	0	 
1	1889	90	fig|1587.864.peg.1889	hypothetical protein	uni	930	2572	fig|1587.866.peg.2572	52.33	hypothetical protein
1	1890	723	fig|1587.864.peg.1890	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	bi	930	2895	fig|1587.866.peg.2895	99.72	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)
1	1891	141	fig|1587.864.peg.1891	Ribonucleotide reduction protein NrdI	bi	930	2896	fig|1587.866.peg.2896	99.29	Ribonucleotide reduction protein NrdI
1	1892	336	fig|1587.864.peg.1892	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	bi	930	2897	fig|1587.866.peg.2897	98.81	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)
1	1893	46	fig|1587.864.peg.1893	2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific / Acetoin (diacetyl) reductase	uni	930	2898	fig|1587.866.peg.2898	93.02	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)
1	1894	213	fig|1587.864.peg.1894	2,3-butanediol dehydrogenase, S-alcohol forming, (R)-acetoin-specific (EC 1.1.1.4) / Acetoin (diacetyl) reductase (EC 1.1.1.304)	bi	930	2898	fig|1587.866.peg.2898	98.67	2,3-butanediol dehydrogenase, S-alcohol forming, (S)-acetoin-specific (EC 1.1.1.76)
1	1895	179	fig|1587.864.peg.1895	Methionine ABC transporter substrate-binding protein	uni	930	2248	fig|1587.866.peg.2248	39.53	Methionine ABC transporter substrate-binding protein
1	1896	150	fig|1587.864.peg.1896	hypothetical protein	-	 		 	0	 
1	1897	320	fig|1587.864.peg.1897	hypothetical protein	uni	217	239	fig|1587.866.peg.239	43.75	Mobile element protein
1	1898	165	fig|1587.864.peg.1898	Mobile element protein	bi	930	1073	fig|1587.866.peg.1073	85.19	Mobile element protein
1	1899	276	fig|1587.864.peg.1899	hypothetical protein	bi	930	1072	fig|1587.866.peg.1072	86.19	hypothetical protein
1	1900	180	fig|1587.864.peg.1900	Serine acetyltransferase (EC 2.3.1.30)	bi	930	2899	fig|1587.866.peg.2899	72.88	Serine acetyltransferase (EC 2.3.1.30)
1	1901	395	fig|1587.864.peg.1901	Cystathionine gamma-lyase (EC 4.4.1.1)	bi	930	2900	fig|1587.866.peg.2900	91.37	Cystathionine gamma-lyase (EC 4.4.1.1)
1	1902	304	fig|1587.864.peg.1902	Cystathionine beta-synthase (EC 4.2.1.22)	bi	930	2901	fig|1587.866.peg.2901	84.82	Cystathionine beta-synthase (EC 4.2.1.22)
1	1903	88	fig|1587.864.peg.1903	hypothetical protein	-	 		 	0	 
1	1904	286	fig|1587.864.peg.1904	Transposase	bi	530	569	fig|1587.866.peg.569	100	Mobile element protein
1	1905	465	fig|1587.864.peg.1905	Transposase-like protein	-	 		 	0	 
1	1906	265	fig|1587.864.peg.1906	Tryptophan synthase alpha chain (EC 4.2.1.20)	-	 		 	0	 
1	1907	407	fig|1587.864.peg.1907	Tryptophan synthase beta chain (EC 4.2.1.20)	-	 		 	0	 
1	1908	196	fig|1587.864.peg.1908	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	-	 		 	0	 
1	1909	260	fig|1587.864.peg.1909	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)	-	 		 	0	 
1	1910	342	fig|1587.864.peg.1910	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	-	 		 	0	 
1	1911	54	fig|1587.864.peg.1911	hypothetical protein	-	 		 	0	 
1	1912	63	fig|1587.864.peg.1912	Small conserved membrane protein	-	 		 	0	 
1	1913	56	fig|1587.864.peg.1913	hypothetical protein	-	 		 	0	 
1	1914	158	fig|1587.864.peg.1914	S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS	bi	930	2904	fig|1587.866.peg.2904	99.36	S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS
1	1915	762	fig|1587.864.peg.1915	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	bi	930	2905	fig|1587.866.peg.2905	99.08	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)
1	1916	311	fig|1587.864.peg.1916	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	bi	930	2906	fig|1587.866.peg.2906	97.26	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)
1	1917	58	fig|1587.864.peg.1917	hypothetical protein	-	 		 	0	 
1	1918	359	fig|1587.864.peg.1918	Guanine/hypoxanthine permease	bi	930	2908	fig|1587.866.peg.2908	99.44	Guanine/hypoxanthine permease
1	1919	186	fig|1587.864.peg.1919	Adenine phosphoribosyltransferase (EC 2.4.2.7)	bi	930	2909	fig|1587.866.peg.2909	99.46	Adenine phosphoribosyltransferase (EC 2.4.2.7)
1	1920	333	fig|1587.864.peg.1920	Transposase	bi	776	870	fig|1587.866.peg.870	100	Mobile element protein
1	1921	181	fig|1587.864.peg.1921	Substrate-specific component BioY of biotin ECF transporter	bi	930	2911	fig|1587.866.peg.2911	97.78	Substrate-specific component BioY of biotin ECF transporter
1	1922	330	fig|1587.864.peg.1922	Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	bi	930	2912	fig|1587.866.peg.2912	97.87	Biotin operon repressor / Biotin-protein ligase (EC 6.3.4.15)
1	1923	253	fig|1587.864.peg.1923	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	bi	930	2913	fig|1587.866.peg.2913	97.62	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)
